PRODUTO,UF,PREÇO SANTA CRUZ
7899706181006,GO,"10,36"
7899706181006,MG,"12,74"
7899706181006,MS,"12,36"
7899706181006,PR,"13,87"
7899706181006,RJ,"10,31"
7899706181006,RS,"12,76"
7899706181006,SC,"7,73"
7899706181006,SP,11
7899706181716,DF,"42,45"
7899706181716,GO,"38,78"
7899706181716,MG,"43,91"
7899706181716,MS,"42,77"
7899706181716,PR,"45,84"
7899706181716,RJ,"37,51"
7899706181716,RS,"46,32"
7899706181716,SC,"35,77"
7899706181716,SP,"38,45"
7899706181716,TO,"43,63"
7899706181730,DF,"42,45"
7899706181730,GO,"38,78"
7899706181730,MG,"43,91"
7899706181730,MS,"42,77"
7899706181730,PR,"45,84"
7899706181730,RJ,"37,51"
7899706181730,RS,"46,32"
7899706181730,SC,"35,77"
7899706181730,SP,"38,45"
7899706181730,TO,"43,63"
7899706181754,DF,"42,45"
7899706181754,GO,"38,78"
7899706181754,MG,"43,91"
7899706181754,MS,"42,77"
7899706181754,PR,"45,84"
7899706181754,RJ,"37,51"
7899706181754,RS,"46,32"
7899706181754,SC,"35,77"
7899706181754,SP,"38,45"
7899706181754,TO,"43,63"
7899706181778,DF,"42,45"
7899706181778,GO,"38,78"
7899706181778,MG,"43,91"
7899706181778,PR,"45,84"
7899706181778,RJ,"37,51"
7899706181778,SC,"35,77"
7899706181778,SP,"38,45"
7899706181778,TO,"43,63"
7899706181792,DF,"42,45"
7899706181792,GO,"38,78"
7899706181792,MG,"43,91"
7899706181792,MS,"42,77"
7899706181792,PR,"45,84"
7899706181792,RJ,"37,51"
7899706181792,RS,"46,32"
7899706181792,SC,"35,77"
7899706181792,SP,"38,45"
7899706181792,TO,"43,63"
7899706182980,BA,"30,16"
7899706182980,CE,"32,01"
7899706182980,DF,"27,65"
7899706182980,GO,"26,28"
7899706182980,MG,"38,35"
7899706182980,MS,"36,15"
7899706182980,PI,"30,36"
7899706182980,PR,"42,1"
7899706182980,RJ,"28,24"
7899706182980,RS,"37,62"
7899706182980,SC,"24,85"
7899706182980,SP,"26,39"
7899706182980,TO,"29,57"
7899706183116,BA,"56,47"
7899706183116,DF,"56,22"
7899706183116,GO,"56,89"
7899706183116,MG,"70,51"
7899706183116,MS,"78,29"
7899706183116,PI,"65,73"
7899706183116,PR,69
7899706183116,RJ,"53,3"
7899706183116,RS,"70,49"
7899706183116,SC,"57,14"
7899706183116,SP,"65,83"
7899706183116,TO,"73,88"
7899706183642,BA,"99,19"
7899706183642,CE,"106,17"
7899706183642,DF,105
7899706183642,GO,"113,93"
7899706183642,MG,"143,29"
7899706183642,PI,"115,08"
7899706183642,PR,"151,38"
7899706183642,RJ,"112,71"
7899706183642,SC,"94,21"
7899706183642,SP,"100,25"
7899706183642,TO,"129,35"
7899706184380,GO,"20,29"
7899706184380,PR,"23,56"
7899706184380,RJ,"18,76"
7899706184380,SC,"17,93"
7899706184380,SP,"23,2"
7899706184427,DF,"31,88"
7899706184427,GO,"29,12"
7899706184427,MG,"35,02"
7899706184427,MS,"33,77"
7899706184427,RJ,"26,97"
7899706184427,SP,"28,61"
7899706184427,TO,"32,76"
7899706184625,DF,"25,51"
7899706184625,MG,"29,85"
7899706184625,MS,"30,17"
7899706184625,PR,"29,43"
7899706184625,RJ,"23,79"
7899706184625,RS,"28,66"
7899706184625,SC,"22,54"
7899706184625,SP,"23,55"
7899706184823,BA,"55,82"
7899706184823,CE,"59,6"
7899706184823,DF,"60,77"
7899706184823,GO,"52,33"
7899706184823,MG,"61,31"
7899706184823,MS,"61,69"
7899706184823,PI,"66,71"
7899706184823,PR,"61,01"
7899706184823,RJ,"49,64"
7899706184823,RS,"67,32"
7899706184823,SC,"52,69"
7899706184823,SP,"54,36"
7899706184823,TO,"62,39"
7899706184847,BA,"55,82"
7899706184847,DF,"60,77"
7899706184847,GO,"52,99"
7899706184847,MG,"61,31"
7899706184847,MS,"58,9"
7899706184847,PI,"66,71"
7899706184847,PR,"63,83"
7899706184847,RJ,"49,64"
7899706184847,RS,"67,32"
7899706184847,SC,"52,63"
7899706184847,SP,"54,36"
7899706184847,TO,"62,39"
7899706184861,BA,"57,48"
7899706184861,DF,"61,99"
7899706184861,GO,"56,87"
7899706184861,MG,"62,54"
7899706184861,PI,"68,04"
7899706184861,RJ,"50,63"
7899706184861,RS,"65,67"
7899706184861,SP,"55,45"
7899706184861,TO,"63,64"
7899706184960,DF,"34,69"
7899706184960,GO,"31,83"
7899706184960,MG,"38,55"
7899706184960,MS,"35,1"
7899706184960,PR,"37,19"
7899706184960,RJ,"28,92"
7899706184960,RS,"38,15"
7899706184960,SC,"30,64"
7899706184960,SP,"31,57"
7899706184960,TO,"35,61"
7899706185011,DF,"27,92"
7899706185011,GO,"25,61"
7899706185011,MG,"29,11"
7899706185011,MS,"28,25"
7899706185011,PR,"29,93"
7899706185011,RJ,"23,27"
7899706185011,RS,"30,72"
7899706185011,SC,"24,67"
7899706185011,SP,"25,4"
7899706185011,TO,"28,67"
7899706185028,DF,"33,25"
7899706185028,GO,"30,49"
7899706185028,MG,"34,66"
7899706185028,MS,"33,64"
7899706185028,PR,"35,63"
7899706185028,RJ,"27,7"
7899706185028,RS,"36,57"
7899706185028,SC,"29,37"
7899706185028,SP,"30,23"
7899706185028,TO,"34,13"
7899706185745,DF,"34,27"
7899706185745,GO,"32,59"
7899706185745,MG,"36,91"
7899706185745,MS,"34,81"
7899706185745,PR,"36,74"
7899706185745,RJ,"31,7"
7899706185745,RS,"38,97"
7899706185745,SC,"36,74"
7899706185745,SP,"32,31"
7899706185745,TO,"35,19"
7899706185769,DF,"34,27"
7899706185769,GO,"32,59"
7899706185769,MS,"34,81"
7899706185769,PR,"36,74"
7899706185769,RJ,"31,7"
7899706185769,RS,"38,97"
7899706185769,SC,"36,74"
7899706185769,SP,"27,33"
7899706185769,TO,"35,19"
7899706185783,DF,"34,27"
7899706185783,GO,"32,59"
7899706185783,MG,"38,12"
7899706185783,PR,"36,74"
7899706185783,RJ,"31,7"
7899706185783,SP,"32,31"
7899706185783,TO,"35,19"
7899706185806,DF,"34,27"
7899706185806,RJ,"31,7"
7899706185844,BA,"62,81"
7899706185844,CE,"67,05"
7899706185844,DF,"68,38"
7899706185844,GO,"65,43"
7899706185844,MG,"73,32"
7899706185844,MS,"69,42"
7899706185844,PR,"71,82"
7899706185844,RJ,"55,85"
7899706185844,RS,"75,74"
7899706185844,SC,"59,22"
7899706185844,SP,"61,16"
7899706185844,TO,"70,2"
7899706185868,BA,"62,81"
7899706185868,CE,"67,05"
7899706185868,DF,"68,38"
7899706185868,GO,"63,51"
7899706185868,MG,"73,32"
7899706185868,MS,"69,42"
7899706185868,PI,"75,06"
7899706185868,PR,"71,82"
7899706185868,RJ,"53,08"
7899706185868,RS,"75,74"
7899706185868,SC,"56,39"
7899706185868,SP,"61,16"
7899706185868,TO,"70,2"
7899706185882,BA,"62,81"
7899706185882,DF,"68,38"
7899706185882,GO,"62,73"
7899706185882,MS,"69,42"
7899706185882,PR,"71,82"
7899706185882,RJ,"55,85"
7899706185882,RS,"75,74"
7899706185882,SC,"59,22"
7899706185882,SP,"61,16"
7899706185882,TO,"70,2"
7899706185905,BA,"62,81"
7899706185905,DF,"68,38"
7899706185905,GO,"62,73"
7899706185905,MG,"51,74"
7899706185905,PR,"71,82"
7899706185905,RJ,"55,85"
7899706185905,RS,"75,74"
7899706185905,SC,"56,39"
7899706185905,SP,"61,16"
7899706186179,BA,"62,81"
7899706186179,DF,"68,38"
7899706186179,GO,"63,51"
7899706186179,MG,"73,32"
7899706186179,MS,"69,42"
7899706186179,PR,"71,82"
7899706186179,RJ,"55,85"
7899706186179,RS,"75,74"
7899706186179,SC,"59,22"
7899706186179,SP,"61,16"
7899706186179,TO,"70,2"
7899706186698,BA,"63,52"
7899706186698,CE,"68,23"
7899706186698,DF,"69,18"
7899706186698,GO,"60,7"
7899706186698,MG,"72,36"
7899706186698,MS,"88,11"
7899706186698,PI,"73,96"
7899706186698,PR,"77,63"
7899706186698,RJ,"59,92"
7899706186698,RS,"79,13"
7899706186698,SC,"61,79"
7899706186698,SP,"64,29"
7899706186698,TO,"83,14"
7899706187190,BA,"49,8"
7899706187190,DF,"58,42"
7899706187190,GO,"48,31"
7899706187190,MG,"59,61"
7899706187190,MS,"58,94"
7899706187190,PI,"55,99"
7899706187190,PR,"59,76"
7899706187190,RJ,"48,31"
7899706187190,RS,"60,75"
7899706187190,SC,"50,4"
7899706187190,SP,"53,91"
7899706187190,TO,"57,46"
7899706187213,BA,"50,29"
7899706187213,CE,"53,66"
7899706187213,DF,"58,42"
7899706187213,GO,"48,31"
7899706187213,MG,"59,61"
7899706187213,MS,"58,94"
7899706187213,PI,"55,99"
7899706187213,PR,"59,76"
7899706187213,RJ,"48,31"
7899706187213,RS,"60,75"
7899706187213,SC,"50,4"
7899706187213,SP,"53,91"
7899706187213,TO,"57,46"
7899706187343,DF,"10,52"
7899706187343,GO,"9,01"
7899706187343,MG,"11,62"
7899706187343,MS,"9,8"
7899706187343,PR,"9,95"
7899706187343,RJ,"9,3"
7899706187343,RS,"11,02"
7899706187343,SC,"8,74"
7899706187343,SP,"9,55"
7899706187343,TO,"10,81"
7899706187367,DF,"18,59"
7899706187367,GO,"15,92"
7899706187367,MG,"20,54"
7899706187367,MS,"17,34"
7899706187367,PR,"17,6"
7899706187367,RJ,"17,29"
7899706187367,RS,"19,46"
7899706187367,SC,"15,43"
7899706187367,SP,"16,89"
7899706187367,TO,"19,11"
7899706187404,DF,"12,09"
7899706187404,GO,"10,72"
7899706187404,MG,"12,15"
7899706187404,MS,"12,44"
7899706187404,PR,"14,01"
7899706187404,RJ,"10,82"
7899706187404,RS,"12,97"
7899706187404,SC,"8,84"
7899706187404,SP,"11,18"
7899706187428,DF,"20,4"
7899706187428,GO,"18,74"
7899706187428,MG,"21,83"
7899706187428,MS,"21,22"
7899706187428,PR,"21,48"
7899706187428,RJ,"17,6"
7899706187428,RS,"21,89"
7899706187428,SC,"16,92"
7899706187428,SP,"18,89"
7899706187428,TO,"20,96"
7899706187466,DF,"11,88"
7899706187466,GO,"10,36"
7899706187466,MG,"12,74"
7899706187466,MS,"12,36"
7899706187466,PR,"12,88"
7899706187466,RJ,"10,31"
7899706187466,RS,"12,76"
7899706187466,SC,"7,73"
7899706187466,SP,11
7899706187480,DF,"16,91"
7899706187480,GO,"14,99"
7899706187480,MG,"19,24"
7899706187480,MS,"20,23"
7899706187480,PR,"18,31"
7899706187480,RJ,"15,57"
7899706187480,RS,"19,27"
7899706187480,SC,"14,88"
7899706187480,SP,"15,64"
7899706187480,TO,"17,38"
7899706187541,DF,"22,57"
7899706187541,GO,"20,62"
7899706187541,MG,"24,51"
7899706187541,MS,"23,24"
7899706187541,PR,"24,51"
7899706187541,RJ,"19,54"
7899706187541,RS,"26,57"
7899706187541,SC,"19,35"
7899706187541,SP,"16,8"
7899706187565,BA,"162,86"
7899706187565,DF,"179,55"
7899706187565,GO,"165,21"
7899706187565,MG,"206,25"
7899706187565,PR,"198,53"
7899706187565,RJ,"165,88"
7899706187565,SC,"155,93"
7899706187565,SP,"164,43"
7899706187565,TO,"184,24"
7899706187657,BA,"70,77"
7899706187657,DF,"74,97"
7899706187657,GO,"78,91"
7899706187657,MG,"86,78"
7899706187657,PI,"82,19"
7899706187657,PR,"86,27"
7899706187657,RJ,"67,06"
7899706187657,RS,"87,92"
7899706187657,SC,"67,28"
7899706187657,SP,"71,45"
7899706187930,PR,"10,23"
7899706187930,RJ,"8,82"
7899706187930,RS,"10,71"
7899706187930,SC,"10,55"
7899706187930,SP,"8,94"
7899706187947,RJ,"8,82"
7899706187947,SP,"8,94"
7899706188067,DF,"58,42"
7899706188067,GO,"48,31"
7899706188067,MG,"59,61"
7899706188067,PR,"59,76"
7899706188067,RJ,"48,31"
7899706188067,SC,"50,4"
7899706188067,SP,"53,91"
7899706188067,TO,"57,46"
7899706188098,DF,"58,42"
7899706188098,MG,"59,42"
7899706188098,RJ,"48,31"
7899706188098,RS,"60,75"
7899706188098,SP,"53,91"
7899706188098,TO,"57,46"
7899706188173,BA,"47,45"
7899706188173,CE,"50,65"
7899706188173,DF,"51,65"
7899706188173,GO,"47,38"
7899706188173,MG,"55,39"
7899706188173,MS,"52,44"
7899706188173,PI,"56,69"
7899706188173,PR,"54,25"
7899706188173,RJ,"39,42"
7899706188173,RS,"57,21"
7899706188173,SC,"44,73"
7899706188173,SP,"46,2"
7899706188173,TO,"53,03"
7899706188289,SP,"78,57"
7899706188302,DF,"22,37"
7899706188302,GO,"20,7"
7899706188302,PR,"24,03"
7899706188302,RJ,"20,35"
7899706188302,RS,"24,34"
7899706188302,SC,"18,29"
7899706188326,DF,"49,46"
7899706188326,GO,"45,19"
7899706188326,MG,"52,85"
7899706188326,MS,"47,46"
7899706188326,PR,"53,42"
7899706188326,RJ,"41,02"
7899706188326,RS,54
7899706188326,SC,"43,59"
7899706188326,SP,"44,8"
7899706188364,RJ,"58,63"
7899706188364,SP,"58,04"
7899706188906,MG,"25,86"
7899706188906,PR,"25,01"
7899706188906,RJ,"22,87"
7899706188906,RS,"26,4"
7899706188906,SC,"21,24"
7899706188906,SP,"21,57"
7899706188913,SP,"21,57"
7899706188920,MG,"25,86"
7899706188920,PR,"25,01"
7899706188920,RJ,"22,86"
7899706188920,RS,"26,4"
7899706188920,SC,"21,24"
7899706188920,SP,"21,57"
7899706188937,RJ,"22,87"
7899706188937,SP,"21,57"
7899706188951,DF,"23,99"
7899706188951,GO,"21,92"
7899706188951,MG,"25,86"
7899706188951,PR,"25,01"
7899706188951,RJ,"22,87"
7899706188951,RS,"26,4"
7899706188951,SC,"21,24"
7899706188951,SP,"21,57"
7899706189026,MG,"55,86"
7899706189026,RJ,"60,31"
7899706189125,BA,"91,6"
7899706189125,DF,"98,79"
7899706189125,GO,"92,39"
7899706189125,MS,"100,31"
7899706189125,PI,"108,45"
7899706189125,PR,"103,78"
7899706189125,RJ,"80,7"
7899706189125,RS,"109,44"
7899706189125,SC,"85,57"
7899706189125,SP,"88,38"
7899706189125,TO,"101,43"
7899706189255,BA,"49,8"
7899706189255,DF,"54,24"
7899706189255,GO,"48,31"
7899706189255,MG,"55,17"
7899706189255,PR,"59,76"
7899706189255,RJ,"48,31"
7899706189255,RS,"60,75"
7899706189255,SC,"47,75"
7899706189255,SP,"53,91"
7899706190107,DF,"58,42"
7899706190107,GO,"48,31"
7899706190107,MG,"55,17"
7899706190107,PR,"55,17"
7899706190107,RJ,"48,31"
7899706190107,RS,"60,75"
7899706190107,SC,"46,8"
7899706190107,SP,"53,91"
7899706190145,MG,"19,24"
7899706190145,PR,"19,99"
7899706190145,RJ,"18,04"
7899706190145,RS,"19,05"
7899706190145,SC,"16,96"
7899706190145,SP,"17,79"
7899706190480,DF,"54,5"
7899706190480,GO,"49,79"
7899706190527,RJ,"123,34"
7899706190527,RS,"143,29"
7899706190527,SP,"114,59"
7899706190602,BA,"88,53"
7899706190602,DF,"93,06"
7899706190602,GO,"88,33"
7899706190602,MG,"101,04"
7899706190602,MS,"100,45"
7899706190602,PR,"98,24"
7899706190602,RJ,"87,07"
7899706190602,SC,"79,61"
7899706190602,SP,"82,07"
7899706190602,TO,"99,38"
7899706190657,BA,"73,76"
7899706190657,DF,"77,42"
7899706190657,GO,"73,59"
7899706190657,MG,"88,38"
7899706190657,MS,"83,68"
7899706190657,PI,"81,02"
7899706190657,PR,"85,97"
7899706190657,RJ,"76,32"
7899706190657,RS,"86,55"
7899706190657,SC,"66,34"
7899706190657,SP,"68,38"
7899706190657,TO,"82,79"
7899706190909,DF,"8,95"
7899706190909,GO,"14,57"
7899706190923,MG,"15,24"
7899706190923,PR,"13,93"
7899706190923,RJ,"12,74"
7899706190923,RS,"16,17"
7899706190923,SC,"11,69"
7899706190923,SP,"12,6"
7899706191951,BA,"162,86"
7899706191951,DF,"198,15"
7899706191951,GO,"188,95"
7899706191951,MG,"206,25"
7899706191951,MS,"225,28"
7899706191951,PI,"189,13"
7899706191951,PR,"191,24"
7899706191951,RJ,"178,42"
7899706191951,RS,"203,35"
7899706191951,SC,"149,14"
7899706191951,SP,"164,43"
7899706191951,TO,"212,57"
7899706192019,RJ,"16,99"
7899706192019,SP,"20,1"
7899706192057,DF,"62,3"
7899706192057,GO,"66,09"
7899706192071,DF,"49,89"
7899706192071,GO,"45,98"
7899706192071,MG,"54,7"
7899706192071,RJ,"47,14"
7899706192071,RS,"55,92"
7899706192071,SP,"44,41"
7899706192699,DF,"33,36"
7899706192699,GO,"32,42"
7899706192699,RS,"34,2"
7899706192712,DF,"50,08"
7899706192712,GO,"42,85"
7899706192712,MG,"51,08"
7899706192712,PI,"47,98"
7899706192712,PR,"51,21"
7899706192712,RJ,"41,4"
7899706192712,RS,"51,32"
7899706192712,SC,"44,08"
7899706192958,BA,"75,59"
7899706192958,DF,"73,81"
7899706192958,GO,"68,66"
7899706192958,MG,"79,16"
7899706192958,MS,"74,94"
7899706192958,PI,"81,02"
7899706192958,PR,"77,55"
7899706192958,RJ,"60,31"
7899706192958,RS,"81,76"
7899706192958,SC,"63,94"
7899706192958,SP,"66,04"
7899706192958,TO,"75,77"
7899706192965,BA,"75,59"
7899706192965,CE,"72,39"
7899706192965,DF,"73,81"
7899706192965,GO,"68,55"
7899706192965,MG,"79,16"
7899706192965,MS,"74,94"
7899706192965,PI,"81,02"
7899706192965,PR,"77,55"
7899706192965,RJ,"60,31"
7899706192965,RS,"81,76"
7899706192965,SC,"63,94"
7899706192965,SP,"66,04"
7899706192965,TO,"75,77"
7899706192972,BA,"75,59"
7899706192972,DF,"73,81"
7899706192972,GO,"68,55"
7899706192972,MG,"79,16"
7899706192972,PI,"81,02"
7899706192972,PR,"77,55"
7899706192972,RJ,"60,31"
7899706192972,RS,"81,76"
7899706192972,SC,"63,94"
7899706192972,SP,"66,04"
7899706192972,TO,"75,77"
7899706193658,DF,"202,65"
7899706193658,GO,"185,14"
7899706193658,MG,"233,16"
7899706193658,RJ,"179,78"
7899706193658,SP,"185,88"
7899706193672,DF,"155,86"
7899706193672,GO,"142,4"
7899706193672,MG,"179,33"
7899706193672,PR,"172,62"
7899706193672,RJ,"135,49"
7899706193672,SC,"128,79"
7899706193672,SP,"142,97"
7899706193672,TO,"160,19"
7899706193993,BA,"75,08"
7899706193993,DF,"81,18"
7899706193993,GO,"74,47"
7899706193993,MG,"87,08"
7899706193993,MS,"82,43"
7899706193993,PI,"89,14"
7899706193993,PR,"85,31"
7899706193993,RJ,"66,34"
7899706193993,RS,"89,95"
7899706193993,SC,"70,34"
7899706193993,SP,"72,64"
7899706193993,TO,"75,89"
7899706194013,DF,"81,18"
7899706194013,GO,"74,47"
7899706194013,MG,"87,08"
7899706194013,MS,"75,31"
7899706194013,PR,"79,32"
7899706194013,RJ,"66,34"
7899706194013,RS,"89,95"
7899706194013,SC,"70,34"
7899706194013,SP,"72,64"
7899706194037,DF,"81,18"
7899706194037,GO,"70,99"
7899706194037,RJ,"66,34"
7899706194037,SC,"65,26"
7899706194037,SP,"72,64"
7899706195027,BA,"69,79"
7899706195027,CE,"74,52"
7899706195027,DF,"75,97"
7899706195027,GO,"73,13"
7899706195027,MG,"81,47"
7899706195027,MS,"77,14"
7899706195027,PI,"83,4"
7899706195027,PR,"79,81"
7899706195027,RJ,"62,07"
7899706195027,RS,"84,17"
7899706195027,SC,"65,81"
7899706195027,SP,"67,97"
7899706195027,TO,78
7899706195089,BA,"66,31"
7899706195089,CE,"70,79"
7899706195089,DF,"72,18"
7899706195089,GO,"73,13"
7899706195089,MS,"73,28"
7899706195089,PI,"79,24"
7899706195089,PR,"75,82"
7899706195089,RJ,"58,97"
7899706195089,RS,"79,96"
7899706195089,SC,"62,52"
7899706195089,SP,"64,57"
7899706195089,TO,"74,11"
7899706195102,BA,"66,31"
7899706195102,DF,"72,18"
7899706195102,GO,"66,22"
7899706195102,MS,"73,28"
7899706195102,PR,"75,82"
7899706195102,RJ,"58,97"
7899706195102,RS,"79,96"
7899706195102,SC,"62,52"
7899706195102,SP,"64,57"
7899706195102,TO,"74,11"
7899706195126,DF,"72,18"
7899706195126,GO,"73,13"
7899706195126,MG,"77,4"
7899706195126,MS,"73,28"
7899706195126,PR,"75,82"
7899706195126,RJ,"58,97"
7899706195126,RS,"79,96"
7899706195126,SC,"62,52"
7899706195126,SP,"64,57"
7899706196260,DF,"71,35"
7899706196260,GO,"65,4"
7899706196260,RJ,"58,16"
7899706196277,DF,"72,76"
7899706196277,GO,"66,47"
7899706196277,RS,"79,73"
7899706196284,DF,"71,35"
7899706196284,GO,"66,19"
7899706196284,PR,"73,11"
7899706196284,RJ,"58,16"
7899706196284,RS,"78,79"
7899706196284,SC,"84,08"
7899706196284,SP,"53,87"
7899706196291,DF,"71,35"
7899706196291,GO,"66,19"
7899706196307,DF,"71,35"
7899706196307,GO,"66,19"
7899706196307,RJ,"58,16"
7899706196567,MG,"76,48"
7899706196567,PR,"74,64"
7899706196567,RJ,"72,54"
7899706196567,SC,"63,88"
7899706196567,SP,"57,68"
7899706196581,DF,"76,8"
7899706196581,GO,"70,16"
7899706196581,RJ,"70,04"
7899706196581,SP,"69,7"
7899706196604,DF,"148,31"
7899706196604,GO,"135,49"
7899706196604,RS,"170,17"
7899706196604,SP,"136,09"
7899706196628,DF,"36,31"
7899706196628,GO,"34,52"
7899706196628,MG,"42,95"
7899706196628,MS,"44,71"
7899706196628,PR,"40,8"
7899706196628,RJ,"40,74"
7899706196628,RS,"42,47"
7899706196628,SC,"40,8"
7899706196628,SP,"34,9"
7899706196628,TO,"44,81"
7899706196727,PR,"10,24"
7899706196727,RJ,"8,82"
7899706196727,RS,"10,71"
7899706196727,SC,"8,28"
7899706196727,SP,"8,94"
7899706196741,PR,"10,24"
7899706196741,RJ,"8,82"
7899706196741,RS,"10,71"
7899706196741,SC,"8,28"
7899706196741,SP,"8,94"
7899706196963,BA,"47,89"
7899706196963,CE,"47,03"
7899706196963,DF,"47,95"
7899706196963,GO,"48,58"
7899706196963,MG,"51,42"
7899706196963,PI,"52,64"
7899706196963,PR,"50,37"
7899706196963,RS,"53,11"
7899706196963,SC,"41,53"
7899706196963,SP,"42,89"
7899706196963,TO,"49,23"
7899706196987,DF,"47,95"
7899706196987,MG,"51,42"
7899706196987,PR,"50,37"
7899706196987,RJ,"39,17"
7899706196987,RS,"53,6"
7899706196987,SC,"41,53"
7899706196987,SP,"42,89"
7899706197007,DF,"48,03"
7899706197007,GO,"48,17"
7899706197007,RJ,"39,45"
7899706197106,DF,"37,11"
7899706197106,GO,"33,9"
7899706197106,MG,"41,78"
7899706197106,MS,"40,52"
7899706197106,SP,"33,95"
7899706197120,MG,"19,25"
7899706197120,MS,"19,43"
7899706197120,PR,"19,99"
7899706197120,RJ,"18,04"
7899706197120,RS,"19,05"
7899706197120,SC,"16,96"
7899706197120,SP,"17,79"
7899706197144,DF,"27,78"
7899706197144,GO,"22,97"
7899706197144,MG,"26,46"
7899706197144,MS,"26,68"
7899706197144,PR,"27,44"
7899706197144,RJ,"24,78"
7899706197144,RS,"26,15"
7899706197144,SC,"23,29"
7899706197144,SP,"24,42"
7899706197144,TO,"27,33"
7899706197489,DF,"16,91"
7899706197489,GO,"15,45"
7899706197489,MG,"18,97"
7899706197489,MS,"17,57"
7899706197489,PR,"18,57"
7899706197489,RJ,"15,57"
7899706197489,RS,"19,27"
7899706197489,SC,14
7899706197489,SP,"14,89"
7899706197489,TO,"17,38"
7899706197502,DF,"11,88"
7899706197502,GO,"10,85"
7899706197502,MG,"12,3"
7899706197502,MS,"12,36"
7899706197502,PR,"13,07"
7899706197502,RJ,"10,97"
7899706197502,RS,"13,54"
7899706197502,SC,"9,85"
7899706197502,SP,11
7899706197526,RJ,"18,05"
7899706197526,SP,"18,12"
7899706197564,DF,"12,11"
7899706197564,MG,"11,91"
7899706197564,MS,13
7899706197564,PR,"13,72"
7899706197564,RJ,"11,3"
7899706197564,RS,"13,56"
7899706197564,SC,"10,04"
7899706197564,SP,"10,31"
7899706197588,DF,20
7899706197588,GO,"18,5"
7899706197588,MG,"21,4"
7899706197588,MS,"20,81"
7899706197588,PR,"21,06"
7899706197588,RJ,"17,25"
7899706197588,RS,"23,28"
7899706197588,SC,"16,93"
7899706197588,SP,"17,88"
7899706197588,TO,"20,55"
7899706197601,DF,"10,72"
7899706197601,MG,"11,62"
7899706197601,MS,"10,62"
7899706197601,PR,"9,95"
7899706197601,RJ,"9,3"
7899706197601,RS,"11,93"
7899706197601,SC,"8,91"
7899706197601,SP,"8,97"
7899706197649,DF,"18,97"
7899706197649,GO,"17,33"
7899706197649,MG,"20,54"
7899706197649,MS,"18,41"
7899706197649,PR,"17,6"
7899706197649,RJ,"17,29"
7899706197649,RS,"21,12"
7899706197649,SC,"15,74"
7899706197649,SP,"16,07"
7899706197649,TO,"19,5"
7899706197663,RJ,"19,54"
7899706197663,SP,"17,93"
7899706197687,PR,"24,03"
7899706197687,RJ,"19,14"
7899706197687,RS,"24,34"
7899706197687,SC,"18,29"
7899706197724,DF,"49,46"
7899706197724,GO,"45,19"
7899706197724,MG,"51,16"
7899706197724,PR,"53,42"
7899706197724,RJ,"41,02"
7899706197724,SC,"43,59"
7899706197724,SP,"44,8"
7899706197922,DF,"34,64"
7899706197922,GO,"31,78"
7899706197922,MS,"35,05"
7899706197922,PR,"37,12"
7899706197922,RJ,"28,86"
7899706197922,RS,"38,08"
7899706197922,SC,"30,59"
7899706197922,SP,"31,61"
7899706197922,TO,"35,56"
7899706197946,DF,"34,64"
7899706197946,GO,"31,78"
7899706197946,MS,"35,05"
7899706197946,PR,"37,12"
7899706197946,RJ,"28,86"
7899706197946,RS,"38,08"
7899706197946,SC,"30,6"
7899706197946,SP,"31,61"
7899706197946,TO,"35,56"
7899706197960,DF,"34,64"
7899706197960,MG,"37,28"
7899706197960,PR,"37,12"
7899706197960,RJ,"28,86"
7899706197960,SC,"30,59"
7899706197960,SP,"31,61"
7899706197984,DF,"33,52"
7899706197984,GO,"30,74"
7899706197984,MS,"33,91"
7899706197984,PR,"35,92"
7899706197984,RJ,"27,93"
7899706197984,RS,"36,85"
7899706197984,SC,"29,61"
7899706197984,TO,"34,41"
7899706198004,DF,"27,99"
7899706198004,GO,"25,67"
